date,AQI,defining_parameter,temperature,humidity,wind_speed,precipitation
2019-01-01,176,PM2.5,11.4,76,16.4,0.1
2019-01-02,27,Ozone,11.1,89,20.8,43.7
2019-01-03,25,Ozone,9.6,88,25.5,13.2
2019-01-04,52,PM2.5,7.8,77,21.6,0.0
2019-01-05,66,PM2.5,11.2,79,12.5,0.0
2019-01-06,42,NO2,14.2,85,20.3,0.0
2019-01-07,46,PM2.5,18.6,84,21.6,0.1
2019-01-08,56,PM2.5,19.3,83,15.4,0.0
2019-01-09,53,PM2.5,14.0,55,21.8,0.0
2019-01-10,56,PM2.5,10.3,56,10.4,0.2
2019-01-11,53,PM2.5,12.4,76,23.1,0.8
2019-01-12,31,Ozone,15.1,76,24.0,10.3
2019-01-13,36,PM2.5,8.4,67,15.5,0.0
2019-01-14,55,PM2.5,7.5,71,14.3,0.0
2019-01-15,69,PM2.5,8.7,72,10.4,0.1
2019-01-16,61,PM2.5,12.6,88,18.3,2.4
2019-01-17,52,PM2.5,17.0,86,21.9,0.3
2019-01-18,52,PM2.5,16.6,94,26.2,1.7
2019-01-19,52,PM2.5,11.9,65,40.7,21.7
2019-01-20,48,PM2.5,4.6,60,23.8,0.0
2019-01-21,56,PM2.5,9.7,77,23.8,0.0
2019-01-22,56,PM2.5,18.9,73,37.2,4.2
2019-01-23,43,PM2.5,6.9,70,34.8,22.3
2019-01-24,59,PM2.5,6.0,63,10.8,0.0
2019-01-25,55,PM2.5,8.6,70,17.4,0.0
2019-01-26,52,PM2.5,11.6,80,13.1,0.2
2019-01-27,54,PM2.5,11.7,81,11.5,0.4
2019-01-28,52,PM2.5,14.0,77,22.6,1.6
2019-01-29,35,Ozone,6.6,51,38.2,4.9
2019-01-30,38,PM2.5,6.9,49,16.6,0.0
2019-01-31,52,PM2.5,12.4,83,29.1,12.6
2019-02-01,53,PM2.5,15.0,93,15.8,10.0
2019-02-02,66,PM2.5,15.2,92,17.5,6.7
2019-02-03,52,PM2.5,17.9,94,17.6,6.2
2019-02-04,56,PM2.5,20.7,90,14.6,1.1
2019-02-05,56,PM2.5,21.0,91,23.4,1.1
2019-02-06,61,PM2.5,22.1,88,27.6,0.8
2019-02-07,51,PM2.5,18.1,78,32.6,10.3
2019-02-08,30,PM2.5,5.4,48,26.3,0.0
2019-02-09,32,PM2.5,5.5,67,21.7,1.9
2019-02-10,63,PM2.5,13.3,81,29.2,0.9
2019-02-11,50,PM2.5,19.8,89,28.3,9.4
2019-02-12,33,Ozone,15.5,63,27.8,0.5
2019-02-13,42,PM2.5,10.4,68,20.9,0.0
2019-02-14,54,PM2.5,16.8,77,31.4,0.0
2019-02-15,58,PM2.5,19.5,86,22.1,0.0
2019-02-16,77,PM2.5,17.8,93,17.1,2.6
2019-02-17,53,PM2.5,16.9,86,23.0,3.7
2019-02-18,33,Ozone,11.5,55,25.7,0.0
2019-02-19,30,PM2.5,9.4,85,23.3,10.8
2019-02-20,41,NO2,11.2,76,20.5,2.0
2019-02-21,32,PM2.5,12.1,85,18.6,6.0
2019-02-22,51,PM2.5,17.1,92,24.5,16.2
2019-02-23,56,PM2.5,20.1,76,34.7,4.0
2019-02-24,42,Ozone,13.3,45,20.9,0.0
2019-02-25,38,NO2,11.9,64,20.4,5.3
2019-02-26,58,PM2.5,16.1,93,23.8,19.3
2019-02-27,70,PM2.5,19.5,93,11.4,7.1
2019-02-28,54,PM2.5,13.5,94,19.1,15.5
2019-03-01,62,PM2.5,12.2,89,11.8,1.3
2019-03-02,75,PM2.5,17.5,91,16.4,3.9
2019-03-03,34,PM2.5,14.1,85,27.2,9.3
2019-03-04,55,PM2.5,3.9,62,24.4,1.3
2019-03-05,44,PM2.5,2.9,51,22.0,0.0
2019-03-06,51,PM2.5,7.1,59,17.8,0.0
2019-03-07,51,PM2.5,16.6,85,22.9,4.1
2019-03-08,57,PM2.5,21.4,91,30.3,2.1
2019-03-09,60,PM2.5,22.0,91,31.4,6.1
2019-03-10,58,PM2.5,20.7,93,18.8,1.1
2019-03-11,62,PM2.5,21.9,89,17.1,0.8
2019-03-12,63,PM2.5,19.9,92,27.5,1.2
2019-03-13,63,PM2.5,22.0,90,34.0,8.9
2019-03-14,58,PM2.5,20.2,64,25.0,2.9
2019-03-15,43,Ozone,13.3,46,23.6,0.2
2019-03-16,44,Ozone,12.5,52,18.6,0.5
2019-03-17,54,PM2.5,13.0,59,14.6,0.0
2019-03-18,63,PM2.5,13.0,62,18.1,0.0
2019-03-19,70,PM2.5,13.8,66,19.6,0.2
2019-03-20,122,Ozone,15.9,67,14.9,0.0
2019-03-21,87,Ozone,16.3,64,12.3,0.0
2019-03-22,105,Ozone,16.6,70,17.6,0.0
2019-03-23,64,Ozone,17.8,79,25.6,0.0
2019-03-24,53,PM2.5,20.2,84,24.1,1.7
2019-03-25,56,PM2.5,21.5,82,16.2,3.0
2019-03-26,52,PM2.5,18.1,62,16.4,0.0
2019-03-27,122,Ozone,16.2,61,15.9,0.0
2019-03-28,61,Ozone,17.6,74,25.5,0.0
2019-03-29,47,Ozone,20.1,80,28.2,5.8
2019-03-30,39,Ozone,18.8,82,27.6,7.2
2019-03-31,37,Ozone,10.4,62,27.0,1.6
2019-04-01,46,PM2.5,9.4,67,16.1,0.7
2019-04-02,64,NO2,12.0,68,15.8,0.0
2019-04-03,71,Ozone,15.5,80,26.4,22.8
2019-04-04,62,PM2.5,21.3,89,19.8,64.1
2019-04-05,72,PM2.5,21.4,92,19.3,2.7
2019-04-06,71,PM2.5,21.1,93,26.7,32.6
2019-04-07,49,PM2.5,19.8,92,24.1,46.7
2019-04-08,48,PM2.5,19.9,80,29.3,3.0
2019-04-09,119,Ozone,22.4,71,14.3,0.0
2019-04-10,56,PM2.5,22.1,72,25.9,0.0
2019-04-11,58,PM2.5,21.8,81,26.6,1.6
2019-04-12,49,PM2.5,18.5,77,23.5,15.3
2019-04-13,56,PM2.5,21.8,78,36.9,11.2
2019-04-14,52,PM2.5,14.2,59,30.9,0.0
2019-04-15,84,Ozone,17.0,70,21.1,0.0
2019-04-16,54,Ozone,20.2,79,25.4,0.0
2019-04-17,53,PM2.5,22.2,89,32.4,3.7
2019-04-18,45,Ozone,20.6,77,34.9,13.5
2019-04-19,49,Ozone,17.0,53,33.4,0.0
2019-04-20,97,Ozone,16.5,62,15.6,0.0
2019-04-21,74,Ozone,19.4,72,25.7,0.0
2019-04-22,58,Ozone,21.0,79,25.5,0.0
2019-04-23,48,PM2.5,21.5,86,26.8,1.8
2019-04-24,55,PM2.5,21.8,89,34.5,10.0
2019-04-25,49,Ozone,21.6,76,20.2,8.9
2019-04-26,119,Ozone,21.9,71,15.2,0.0
2019-04-27,87,Ozone,22.5,72,21.4,0.0
2019-04-28,51,Ozone,22.1,76,22.8,0.0
2019-04-29,58,PM2.5,24.0,82,28.0,1.3
2019-04-30,64,PM2.5,25.0,83,38.1,2.1
2019-05-01,62,PM2.5,25.1,81,32.2,2.0
2019-05-02,53,PM2.5,23.8,87,30.2,42.5
2019-05-03,53,PM2.5,22.3,92,23.9,8.4
2019-05-04,54,Ozone,23.5,81,16.5,13.1
2019-05-05,87,Ozone,22.7,79,19.4,0.0
2019-05-06,80,Ozone,22.6,82,20.5,1.9
2019-05-07,49,Ozone,23.0,90,25.0,45.0
2019-05-08,59,PM2.5,24.0,90,27.0,26.6
2019-05-09,76,PM2.5,22.9,91,24.3,58.9
2019-05-10,55,PM2.5,21.4,91,17.7,51.1
2019-05-11,49,PM2.5,21.8,93,16.0,13.7
2019-05-12,42,Ozone,20.9,81,20.4,0.4
2019-05-13,133,Ozone,21.2,76,15.5,0.0
2019-05-14,97,Ozone,22.3,80,15.9,2.2
2019-05-15,119,Ozone,23.1,77,18.7,0.0
2019-05-16,71,Ozone,23.0,82,22.3,1.5
2019-05-17,56,PM2.5,23.9,87,26.9,1.3
2019-05-18,59,PM2.5,25.3,87,35.3,42.3
2019-05-19,70,PM2.5,25.5,87,21.9,11.8
2019-05-20,67,PM2.5,26.8,85,32.4,0.2
2019-05-21,70,PM2.5,26.9,81,38.3,3.1
2019-05-22,71,PM2.5,27.1,83,30.9,0.7
2019-05-23,62,PM2.5,26.7,83,30.3,2.7
2019-05-24,56,PM2.5,26.4,82,26.2,0.6
2019-05-25,46,PM2.5,26.3,82,23.3,0.4
2019-05-26,52,PM2.5,26.1,81,23.0,0.0
2019-05-27,55,PM2.5,26.4,76,21.4,0.1
2019-05-28,54,PM2.5,26.9,83,28.8,2.1
2019-05-29,57,PM2.5,27.0,79,31.6,0.9
2019-05-30,58,PM2.5,26.1,87,17.9,7.1
2019-05-31,64,Ozone,26.2,87,9.6,4.7
2019-06-01,136,Ozone,26.9,85,10.2,1.0
2019-06-02,54,PM2.5,27.6,81,14.7,0.0
2019-06-03,105,Ozone,27.3,82,15.2,0.4
2019-06-04,43,PM2.5,26.9,83,25.0,4.1
2019-06-05,30,PM2.5,24.6,92,32.6,36.7
2019-06-06,93,Ozone,26.7,81,20.5,0.2
2019-06-07,64,Ozone,27.9,76,21.5,0.2
2019-06-08,77,Ozone,27.7,74,17.8,0.0
2019-06-09,166,Ozone,28.4,81,11.3,0.0
2019-06-10,62,PM2.5,27.7,72,18.2,0.1
2019-06-11,143,Ozone,25.5,64,17.4,1.5
2019-06-12,164,Ozone,25.8,70,9.8,2.0
2019-06-13,133,Ozone,26.7,68,11.3,0.0
2019-06-14,101,Ozone,26.6,74,22.8,0.3
2019-06-15,58,PM2.5,27.8,78,25.2,2.2
2019-06-16,61,PM2.5,26.0,84,23.8,25.9
2019-06-17,136,Ozone,25.2,84,16.0,12.0
2019-06-18,77,Ozone,27.4,82,10.6,1.7
2019-06-19,56,PM2.5,29.2,78,24.5,0.1
2019-06-20,65,PM2.5,29.5,78,23.8,0.0
2019-06-21,71,PM2.5,29.2,81,28.6,1.4
2019-06-22,69,PM2.5,28.4,83,26.9,6.6
2019-06-23,67,PM2.5,27.8,85,25.6,19.9
2019-06-24,54,PM2.5,25.2,84,29.6,13.3
2019-06-25,57,PM2.5,25.4,85,18.9,8.4
2019-06-26,67,PM2.5,26.0,88,26.3,3.0
2019-06-27,67,PM2.5,26.2,88,12.7,4.6
2019-06-28,75,PM2.5,26.0,88,8.6,3.8
2019-06-29,66,PM2.5,25.3,88,9.8,6.7
2019-06-30,64,Ozone,24.7,85,10.5,11.3
2019-07-01,59,PM2.5,26.7,83,18.1,2.7
2019-07-02,47,PM2.5,25.6,89,18.6,16.8
2019-07-03,58,PM2.5,25.6,89,14.7,11.7
2019-07-04,60,PM2.5,27.8,85,23.9,1.9
2019-07-05,56,PM2.5,28.5,82,17.5,0.1
2019-07-06,71,Ozone,28.5,81,13.2,0.1
2019-07-07,59,PM2.5,28.3,82,17.1,0.0
2019-07-08,55,PM2.5,28.3,86,18.1,3.6
2019-07-09,58,PM2.5,29.0,80,15.5,0.8
2019-07-10,87,Ozone,29.0,79,13.0,4.3
2019-07-11,64,Ozone,29.2,79,15.2,0.7
2019-07-12,64,Ozone,30.3,62,20.9,0.0
2019-07-13,50,PM2.5,29.4,67,21.3,1.8
2019-07-14,42,PM2.5,28.7,73,22.8,0.7
2019-07-15,68,PM2.5,27.9,86,20.5,9.1
2019-07-16,52,PM2.5,28.3,84,21.6,1.7
2019-07-17,57,PM2.5,28.3,86,19.0,4.1
2019-07-18,53,PM2.5,28.6,81,19.9,1.5
2019-07-19,55,PM2.5,28.8,79,22.2,0.5
2019-07-20,51,PM2.5,28.6,81,18.9,1.5
2019-07-21,55,PM2.5,27.9,84,17.5,1.3
2019-07-22,60,PM2.5,26.9,87,12.0,10.0
2019-07-23,50,PM2.5,27.0,80,17.8,9.2
2019-07-24,67,Ozone,25.7,58,16.3,0.0
2019-07-25,122,Ozone,25.2,61,11.1,0.0
2019-07-26,119,Ozone,26.5,69,23.2,0.0
2019-07-27,80,Ozone,27.9,79,16.8,2.7
2019-07-28,59,PM2.5,26.7,86,18.0,12.7
2019-07-29,61,PM2.5,28.2,80,16.8,0.9
2019-07-30,58,PM2.5,27.8,84,16.1,7.9
2019-07-31,56,PM2.5,27.4,82,13.6,2.1
2019-08-01,108,Ozone,27.8,80,13.6,1.4
2019-08-02,100,Ozone,28.2,76,13.6,2.2
2019-08-03,80,Ozone,28.1,77,9.7,3.4
2019-08-04,46,Ozone,28.0,80,14.8,5.6
2019-08-05,67,Ozone,28.2,79,13.8,3.5
2019-08-06,52,PM2.5,28.3,81,16.0,3.0
2019-08-07,61,PM2.5,29.5,78,19.5,0.3
2019-08-08,58,PM2.5,30.4,76,17.7,1.6
2019-08-09,57,PM2.5,31.1,68,21.4,0.0
2019-08-10,55,PM2.5,30.5,72,20.8,0.0
2019-08-11,53,PM2.5,30.6,73,19.0,0.0
2019-08-12,51,PM2.5,31.1,70,20.2,0.6
2019-08-13,54,PM2.5,31.2,69,18.7,0.6
2019-08-14,64,Ozone,30.2,76,17.1,8.5
2019-08-15,202,Ozone,29.3,80,17.2,1.4
2019-08-16,93,Ozone,29.1,80,18.3,3.2
2019-08-17,49,PM2.5,29.5,77,22.2,1.4
2019-08-18,50,PM2.5,30.1,73,20.5,2.1
2019-08-19,66,PM2.5,29.1,81,16.5,3.2
2019-08-20,76,PM2.5,28.5,80,18.8,2.9
2019-08-21,77,PM2.5,28.4,81,14.0,2.1
2019-08-22,58,PM2.5,28.0,81,21.0,4.2
2019-08-23,35,PM2.5,26.9,86,19.0,13.2
2019-08-24,45,Ozone,27.5,85,14.8,4.1
2019-08-25,43,PM2.5,26.9,88,19.5,11.1
2019-08-26,62,PM2.5,28.6,82,18.4,1.2
2019-08-27,54,PM2.5,29.4,80,18.0,0.1
2019-08-28,54,PM2.5,28.0,85,10.8,1.8
2019-08-29,100,Ozone,27.4,88,10.6,10.0
2019-08-30,53,PM2.5,27.1,86,12.5,6.7
2019-08-31,119,Ozone,27.9,82,11.4,1.4
2019-09-01,59,PM2.5,29.0,71,17.5,0.2
2019-09-02,53,PM2.5,28.0,73,15.2,10.3
2019-09-03,53,PM2.5,28.9,68,19.7,1.2
2019-09-04,93,Ozone,30.0,68,23.7,0.9
2019-09-05,169,Ozone,29.8,66,16.9,0.0
2019-09-06,150,Ozone,29.8,63,18.4,0.0
2019-09-07,100,Ozone,29.6,68,19.2,0.0
2019-09-08,45,Ozone,29.3,71,21.6,0.0
2019-09-09,61,Ozone,28.4,75,27.3,0.5
2019-09-10,56,PM2.5,27.9,80,17.3,7.0
2019-09-11,46,PM2.5,27.6,82,19.2,4.3
2019-09-12,61,Ozone,27.5,81,17.9,5.5
2019-09-13,97,Ozone,28.1,75,16.4,2.7
2019-09-14,84,Ozone,29.0,64,23.7,0.0
2019-09-15,58,Ozone,29.0,66,18.6,0.7
2019-09-16,44,PM2.5,27.6,76,29.8,2.9
2019-09-17,36,Ozone,24.9,94,43.2,112.6
2019-09-18,32,NO2,24.6,93,40.8,95.7
2019-09-19,31,PM2.5,24.5,95,20.2,104.3
2019-09-20,48,PM2.5,26.6,88,21.2,12.7
2019-09-21,40,Ozone,26.9,83,20.3,0.5
2019-09-22,33,PM2.5,26.6,88,19.2,3.7
2019-09-23,39,Ozone,26.2,90,16.4,4.2
2019-09-24,84,Ozone,26.7,80,18.4,0.0
2019-09-25,49,Ozone,26.0,82,18.8,0.5
2019-09-26,108,Ozone,26.0,84,15.0,0.0
2019-09-27,53,PM2.5,26.0,89,19.5,6.4
2019-09-28,47,PM2.5,27.4,82,22.9,1.5
2019-09-29,46,PM2.5,27.6,83,21.1,2.9
2019-09-30,51,PM2.5,27.8,85,21.4,2.0
2019-10-01,53,PM2.5,27.4,83,22.3,0.7
2019-10-02,54,Ozone,26.6,87,19.5,0.3
2019-10-03,61,Ozone,27.0,81,15.6,0.5
2019-10-04,112,Ozone,26.8,81,12.4,0.1
2019-10-05,140,Ozone,26.4,84,9.9,0.7
2019-10-06,60,PM2.5,26.3,87,15.8,1.6
2019-10-07,48,PM2.5,24.9,86,22.0,1.5
2019-10-08,67,Ozone,22.5,75,17.2,0.1
2019-10-09,60,PM2.5,24.3,83,17.9,1.1
2019-10-10,48,PM2.5,27.0,76,24.0,0.5
2019-10-11,31,PM2.5,19.8,80,33.3,4.3
2019-10-12,51,PM2.5,15.3,48,23.3,0.0
2019-10-13,84,Ozone,20.0,66,12.9,0.9
2019-10-14,52,PM2.5,24.7,90,15.3,16.8
2019-10-15,54,PM2.5,26.6,88,16.9,6.4
2019-10-16,41,PM2.5,22.1,87,23.8,18.7
2019-10-17,44,PM2.5,16.7,68,15.9,0.0
2019-10-18,73,NO2,18.6,74,11.2,0.0
2019-10-19,54,PM2.5,23.4,87,13.5,1.7
2019-10-20,31,PM2.5,25.3,89,23.4,15.6
2019-10-21,44,Ozone,22.8,77,24.5,28.5
2019-10-22,41,Ozone,18.2,52,14.6,0.0
2019-10-23,44,Ozone,19.3,65,25.7,0.0
2019-10-24,46,PM2.5,21.5,83,29.0,1.0
2019-10-25,21,PM2.5,14.6,83,30.4,46.9
2019-10-26,42,PM2.5,13.5,69,23.4,0.0
2019-10-27,67,Ozone,17.0,77,15.7,0.0
2019-10-28,53,PM2.5,19.5,87,18.7,0.0
2019-10-29,53,PM2.5,21.5,92,21.8,11.2
2019-10-30,46,PM2.5,17.7,90,32.8,9.8
2019-10-31,31,Ozone,7.8,61,32.9,2.6
2019-11-01,52,PM2.5,8.3,69,11.2,0.0
2019-11-02,67,PM2.5,11.9,68,17.4,0.0
2019-11-03,69,PM2.5,12.0,73,14.4,0.0
2019-11-04,54,PM2.5,18.2,86,18.6,0.4
2019-11-05,53,PM2.5,21.5,89,16.8,1.0
2019-11-06,62,PM2.5,20.3,78,16.8,0.0
2019-11-07,64,PM2.5,18.5,91,23.9,10.5
2019-11-08,39,PM2.5,11.3,86,25.4,5.0
2019-11-09,58,PM2.5,10.5,67,10.8,0.0
2019-11-10,71,PM2.5,14.7,74,15.7,0.0
2019-11-11,46,PM2.5,17.6,82,39.2,2.9
2019-11-12,29,Ozone,4.2,60,32.4,2.5
2019-11-13,57,PM2.5,3.2,64,13.9,0.8
2019-11-14,57,PM2.5,7.3,86,20.0,6.1
2019-11-15,69,PM2.5,8.6,79,13.2,0.0
2019-11-16,82,PM2.5,9.2,73,9.3,0.0
2019-11-17,96,PM2.5,11.9,73,9.8,0.0
2019-11-18,92,PM2.5,15.0,75,8.2,0.0
2019-11-19,78,NO2,15.6,83,13.4,0.0
2019-11-20,59,PM2.5,20.2,85,26.7,2.3
2019-11-21,59,PM2.5,22.7,84,26.6,1.4
2019-11-22,44,PM2.5,20.2,89,24.8,15.4
2019-11-23,54,PM2.5,12.0,75,19.8,1.2
2019-11-24,61,PM2.5,11.9,73,13.9,0.0
2019-11-25,54,PM2.5,18.2,84,27.4,0.3
2019-11-26,74,PM2.5,23.7,88,33.8,0.9
2019-11-27,52,PM2.5,18.5,50,27.9,0.9
2019-11-28,55,PM2.5,19.0,70,24.8,0.8
2019-11-29,59,PM2.5,22.2,94,24.0,1.7
2019-11-30,51,PM2.5,23.6,89,34.1,2.2
2019-12-01,33,Ozone,14.8,48,26.6,0.7
2019-12-02,43,PM2.5,10.6,53,18.6,0.0
2019-12-03,69,PM2.5,12.5,68,12.2,0.0
2019-12-04,64,PM2.5,13.6,70,11.5,0.0
2019-12-05,72,PM2.5,16.6,79,19.1,0.0
2019-12-06,55,PM2.5,18.8,76,21.3,0.7
2019-12-07,74,PM2.5,15.6,70,16.0,0.0
2019-12-08,70,PM2.5,16.6,82,21.3,0.0
2019-12-09,54,PM2.5,22.4,83,27.9,0.7
2019-12-10,33,Ozone,12.6,90,29.6,31.2
2019-12-11,31,Ozone,8.8,70,21.5,0.0
2019-12-12,57,PM2.5,10.1,75,15.0,0.0
2019-12-13,63,PM2.5,16.1,78,20.8,1.2
2019-12-14,64,PM2.5,13.6,79,15.0,0.0
2019-12-15,54,PM2.5,21.9,85,32.2,0.1
2019-12-16,55,PM2.5,17.6,86,27.7,20.3
2019-12-17,33,Ozone,6.5,59,29.2,0.0
2019-12-18,55,PM2.5,6.5,56,11.7,0.0
2019-12-19,63,PM2.5,7.4,65,12.4,0.0
2019-12-20,63,PM2.5,9.7,75,17.2,2.1
2019-12-21,54,PM2.5,10.3,75,13.0,0.4
2019-12-22,59,PM2.5,10.2,73,18.4,0.0
2019-12-23,64,PM2.5,10.9,74,12.3,0.0
2019-12-24,83,PM2.5,12.3,79,10.4,0.0
2019-12-25,84,PM2.5,14.4,87,12.1,0.0
2019-12-26,53,PM2.5,16.6,88,13.2,0.1
2019-12-27,56,PM2.5,16.7,90,16.0,0.3
2019-12-28,36,PM2.5,20.1,92,31.6,5.0
2019-12-29,34,Ozone,17.0,74,27.7,16.1
2019-12-30,46,PM2.5,9.6,52,16.1,0.0
2019-12-31,126,PM2.5,8.8,57,12.4,0.0
2020-01-01,190,PM2.5,12.2,67,21.1,8.7
2020-01-02,55,PM2.5,16.8,94,21.3,19.6
2020-01-03,53,PM2.5,14.9,80,24.1,0.0
2020-01-04,66,PM2.5,11.9,59,22.9,0.0
2020-01-05,56,PM2.5,13.8,65,18.5,0.0
2020-01-06,45,PM2.5,16.3,76,16.6,0.0
2020-01-07,42,PM2.5,13.6,50,18.0,0.1
2020-01-08,59,PM2.5,12.2,74,28.1,0.0
2020-01-09,60,PM2.5,20.0,80,33.0,1.8
2020-01-10,67,PM2.5,21.6,88,36.5,1.7
2020-01-11,32,PM2.5,13.2,73,45.1,7.9
2020-01-12,52,PM2.5,8.7,82,11.2,0.0
2020-01-13,55,PM2.5,15.2,91,17.4,8.1
2020-01-14,52,PM2.5,21.4,93,20.3,29.6
2020-01-15,53,PM2.5,22.0,91,20.3,0.5
2020-01-16,58,PM2.5,20.5,94,23.0,2.1
2020-01-17,55,PM2.5,18.2,92,24.3,2.0
2020-01-18,40,PM2.5,19.1,90,20.5,11.1
2020-01-19,37,Ozone,10.5,44,25.8,0.0
2020-01-20,39,PM2.5,8.9,52,15.0,0.0
2020-01-21,58,PM2.5,8.6,63,16.9,0.0
2020-01-22,55,PM2.5,11.1,83,25.6,17.5
2020-01-23,41,PM2.5,14.8,86,24.2,3.4
2020-01-24,55,PM2.5,11.2,70,12.3,0.0
2020-01-25,56,PM2.5,12.3,78,22.7,2.2
2020-01-26,44,PM2.5,17.6,84,16.5,7.7
2020-01-27,57,PM2.5,12.8,90,15.0,0.0
2020-01-28,52,PM2.5,14.8,87,32.4,14.6
2020-01-29,20,PM2.5,10.6,67,25.4,0.0
2020-01-30,42,PM2.5,10.9,82,14.8,2.2
2020-01-31,53,PM2.5,11.0,82,16.1,0.0
2020-02-01,65,PM2.5,10.4,69,14.4,0.0
2020-02-02,46,Ozone,14.2,56,17.6,0.0
2020-02-03,41,PM2.5,18.1,81,33.0,2.0
2020-02-04,63,PM2.5,21.5,85,28.9,2.4
2020-02-05,47,PM2.5,10.6,84,26.2,9.9
2020-02-06,48,PM2.5,5.7,60,28.4,2.3
2020-02-07,60,PM2.5,11.1,58,24.0,0.0
2020-02-08,52,PM2.5,13.8,81,18.7,0.1
2020-02-09,55,PM2.5,18.9,89,33.2,18.7
2020-02-10,61,PM2.5,21.6,92,31.8,10.0
2020-02-11,29,PM2.5,13.1,93,18.9,10.9
2020-02-12,36,PM2.5,14.4,92,23.8,10.7
2020-02-13,31,Ozone,10.0,73,25.3,0.0
2020-02-14,46,PM2.5,8.3,73,17.4,0.0
2020-02-15,55,PM2.5,12.4,77,18.9,0.2
2020-02-16,54,PM2.5,17.1,89,16.1,0.3
2020-02-17,61,PM2.5,19.8,93,24.5,2.8
2020-02-18,61,PM2.5,21.6,91,19.5,1.7
2020-02-19,28,PM2.5,14.4,92,20.2,5.1
2020-02-20,31,Ozone,10.0,86,29.4,15.3
2020-02-21,36,PM2.5,7.7,59,24.3,0.0
2020-02-22,52,PM2.5,9.1,66,17.0,0.0
2020-02-23,48,PM2.5,15.3,81,22.9,1.4
2020-02-24,46,PM2.5,18.5,78,21.8,17.0
2020-02-25,46,Ozone,15.1,70,25.3,0.1
2020-02-26,37,Ozone,9.9,46,38.4,0.0
2020-02-27,46,PM2.5,6.8,58,14.8,0.0
2020-02-28,61,PM10,11.0,61,19.5,0.0
2020-02-29,60,PM2.5,13.8,71,23.6,0.0
2020-03-01,47,PM2.5,18.8,78,29.6,1.9
2020-03-02,56,PM2.5,20.7,88,24.5,1.3
2020-03-03,63,PM2.5,20.9,94,20.4,2.9
2020-03-04,46,PM2.5,20.0,92,25.9,8.9
2020-03-05,44,Ozone,15.0,69,24.4,0.1
2020-03-06,61,PM2.5,14.5,48,18.7,0.0
2020-03-07,60,PM2.5,11.7,64,17.4,0.0
2020-03-08,47,Ozone,15.8,77,27.5,0.0
2020-03-09,54,PM2.5,18.8,88,22.2,4.2
2020-03-10,57,NO2,20.8,89,13.9,10.2
2020-03-11,52,PM2.5,20.6,85,18.8,0.4
